,time,sub 0,sub 1,sub 2,sub 3,sub 4,sub 5,sub 6,sub 7,sub 8,sub 9,sub 10,sub 11,sub 12,sub 13,sub 14,sub 15,sub 16,sub 17,sub 18,sub 19,sub 20,sub 21,sub 22,sub 23,sub 24,sub 25,sub 26,sub 27,sub 28,sub 29,sub 30,sub 31,sub 32,sub 33,sub 34,sub 35,sub 36,sub 37,sub 38,sub 39,sub 40,sub 41,sub 42,sub 43,sub 44,sub 45
0,-0.1,0.021016562974482313,0.19481953599717328,0.0629090459215223,-0.24327666649681745,-0.012370165617373526,-0.19708952240941738,0.04526522310232321,0.11209604421110476,-1.73886415636498,0.04130628631436231,-0.07844024250635968,-0.025173669076172304,0.11808898616802892,-9.167578465203519e-06,-0.029518678246852916,0.04030602419460653,0.0714281462237526,0.0561728834800848,0.09429399691668369,-0.05421309991488122,0.026382277170189285,-0.1888671350877276,0.0592830741344188,0.011365142460119921,-0.0007730755436562609,0.010227988338350143,0.1527183621936818,0.10398209328222432,0.3002652005939678,-0.03210110794936034,0.1386302670774219,-0.006182521720217024,0.3506142398745221,0.03936669575142409,0.014259969136089044,0.06374532417048857,-0.07868566216733161,0.028471550782040833,0.015622034035494172,-0.5072809354885492,-0.0519018356326329,0.11049870580220025,0.00094447231882196,0.16480259218150725,0.016061589405880348,-0.04283236488377518
1,-0.096,0.01657056709501593,0.1604576289869443,0.07316031671295267,-0.20841799527216506,-0.010372295280548156,-0.1718029072453911,0.03547792170979121,0.12499805967222687,-1.5912973242707802,0.026749230972036023,-0.0806095190782733,-0.033677822688277646,0.1027211140276999,0.02109431092244422,-0.03276789492574959,0.033029029094175696,0.07791750531095666,0.06076507423445724,0.09930822713287954,-0.05063627704216237,0.03870806669433636,-0.16966762096904006,0.06100427993912584,0.012215792235964041,-0.003307763847760645,-0.013338743890889664,0.11107944742921008,0.105695780111025,0.2828446996998147,-0.0452563706168724,0.11963306730805189,0.01125530203851391,0.29684202684289973,0.030571130664859444,0.024482879510757116,0.07037626397900319,-0.07847017863030807,0.027779959825788132,0.01597742966706317,-0.5251606867534131,-0.04837197937152775,0.1175800047768513,0.003356773862098597,0.17724924232161307,0.005891268479533037,-0.04021047806537556
2,-0.092,0.010234967737922412,0.1271688631040712,0.08081629581385347,-0.17228848404442199,-0.008505852088289953,-0.14245627876481617,0.026438654552303452,0.12684965530014344,-1.4131567826613205,0.013565726571801778,-0.0779040602082825,-0.041795466273173314,0.08595584937980708,0.03862554471874267,-0.034949890517712336,0.02507576056274873,0.08365798275868917,0.06368379487267724,0.10154521521456589,-0.045571235512072324,0.04948612547239242,-0.14940708693761262,0.06180696663041478,0.014412174976577593,-0.007420308885754864,-0.03431682663844908,0.06965582494125695,0.10487686431068773,0.24756564365879513,-0.055090449633955645,0.09364120318364398,0.02332983129017454,0.2160101162344727,0.022031849045492876,0.030980435652830336,0.07344896753600942,-0.07572946141618131,0.02602108497854048,0.017269995756892722,-0.5252271297354308,-0.039950026171866916,0.11192947786221191,0.006198621509540327,0.18931139569310126,-0.004179102933270533,-0.033957346863528054
3,-0.088,0.002329954466509891,0.09670751415662024,0.08569072377180297,-0.13663078606951318,-0.006828462916800534,-0.11007506936906108,0.01922764296838452,0.11757047038333632,-1.2090889517070138,0.0025727277922243455,-0.07044786521592397,-0.04886968123798897,0.06871166629275927,0.051181827488178955,-0.03619491101227694,0.016626859446813205,0.0881303796883549,0.06462617726722933,0.10022957335273291,-0.03909377680169625,0.05854039253986045,-0.12790808196721973,0.061180727065917706,0.0180322404777538,-0.012551092281693465,-0.0506332129026764,0.030934121664768874,0.10136163792910524,0.1969500967271103,-0.06139174434368281,0.062413844474053244,0.0296533527101906,0.11359832824888624,0.014092755592724158,0.03326291434587533,0.07275327546120432,-0.07079541412189119,0.023161502025756498,0.019027409251070524,-0.5092111249167461,-0.02742171378809727,0.0942581528793364,0.009019132032807282,0.1988992391760542,-0.013360804940806647,-0.024631877891505474
4,-0.084,-0.006658833176766366,0.07050371113382702,0.0875517219525338,-0.10305926160104907,-0.005398243500984968,-0.07547610025681187,0.01463541881564934,0.09813055444068385,-0.9915701017135736,-0.005801816090865184,-0.05869590590793742,-0.05429157369076679,0.05187140456372735,0.05772418617396411,-0.03660737470006399,0.008023097826228757,0.09083089429694277,0.06337511895409277,0.09473742185477026,-0.03142157386430477,0.06575671451468226,-0.10519717081769732,0.05869006427063845,0.022971809777806933,-0.018025972882057626,-0.06067085792196605,-0.002813431407685675,0.09502233205959698,0.1344430896145107,-0.06425654185428024,0.02812190985076383,0.03025047100408514,-0.0032088331235250746,0.007054635395938844,0.03134023325248361,0.06833733864950332,-0.06399713866594045,0.019233044958185175,0.020680412609441506,-0.4788388096806343,-0.011893886436764338,0.06871541569778664,0.01135910771699785,0.20413536782434635,-0.021004322724926923,-0.013060643084637938
5,-0.08,-0.016112780334679715,0.04930274653273375,0.08618896623226378,-0.07295844502757529,-0.004293618235020103,-0.0407449756463439,0.013112366760924348,0.07015794183687797,-0.770575338316604,-0.011429682970839959,-0.04338778757865952,-0.057531397975855846,0.03625742154950521,0.05775265161386298,-0.03627755791972182,-0.0003730719781288834,0.09138145053385828,0.059826727849542294,0.08478607663923152,-0.02288031676184281,0.07101501083054801,-0.08139974080831645,0.0540889460317604,0.028915406785372754,-0.02317350535784405,-0.06335147028907939,-0.02971317851310104,0.08577423747243015,0.06424124471081465,-0.06390500609495377,-0.006847147827778367,0.025613364607693232,-0.12605298544586757,0.0011097020932398166,0.025504992318315968,0.0605058219018926,-0.05572285545770429,0.014378585357967556,0.02205142668831554,-0.43480944156100276,0.005323179784417586,0.03942934883637849,0.012791541604894102,0.2035026949478632,-0.02662261080439414,-0.0002233781831417154
6,-0.076,-0.025328007466031293,0.03314153298560531,0.08163435608310411,-0.04747228141785009,-0.003567601366384361,-0.008628666652120132,0.014754328038990894,0.03575585131306856,-0.5553624443370115,-0.014184336811724905,-0.025503531616163713,-0.058222963450577425,0.022463075328891382,0.051277455157881194,-0.03523624800038639,-0.008196336807442446,0.08953278667031338,0.05397125824477131,0.07032042279778897,-0.013909747201545473,0.07422202004021294,-0.05678626052552802,0.04728910356481219,0.035368963930785875,-0.027367018024174548,-0.058236463564691913,-0.04845518810198875,0.07366184362274958,-0.008933632933733227,-0.060695767086238854,-0.04005910280685843,0.016648838398947804,-0.2460332813384087,-0.003612347019215533,0.016425721585091705,0.049795677226018395,-0.0463006259499695,0.008800320721016669,0.023193133135887594,-0.37807791121704365,0.022811736217763973,0.007833241832151065,0.012977351795788726,0.1960077447659366,-0.02989411335951451,0.012822418919433289
7,-0.072,-0.03355821886486915,0.02166493203903834,0.07419071388082238,-0.027451888892357664,-0.003228721313511512,0.018687503485563143,0.019245204971969677,-0.0024379119382162136,-0.35119995689419164,-0.013852075057850265,-0.006168368438200798,-0.056120497055802736,0.010769471275696626,0.03888778205832211,-0.03345733161372357,-0.015173869505930802,0.0851723326445747,0.04592755475739057,0.0517169156458785,-0.005019819557876772,0.07526110969400351,-0.031779972172711,0.038424675760494166,0.04169710459051305,-0.030021512554387404,-0.045613328686814336,-0.05842312842777023,0.05886996719277421,-0.08014897119754294,-0.05507325106117238,-0.06924040470459561,0.004558355780534777,-0.35431656488051766,-0.007091711215093385,0.005007662115332165,0.03696212414729413,-0.036045372916868365,0.002765421977824682,0.023822801600150934,-0.31120561131633273,0.0391919843659174,-0.026044759980473568,0.011706435903728682,0.18120853585680674,-0.030701273271151158,0.025026884737385482
8,-0.068,-0.04009607159058156,0.014225468298769322,0.06430857768502668,-0.013228362155434147,-0.003303485074921434,0.04072209219726106,0.025909245009931543,-0.041196633231349276,-0.16766217917675977,-0.010457818083344074,0.013407663125953574,-0.05113909505242516,0.0011632679368217698,0.021693006841686076,-0.03086080112194497,-0.02104177124319013,0.07831838236334301,0.03599975784972172,0.029772328107900804,0.0032841929811063043,0.07401161114114722,-0.006981877907975861,0.02780500869866594,0.04718913919187616,-0.030721809149159417,-0.026552591695642783,-0.05969403325789704,0.04174365382788986,-0.1447199432811507,-0.04758920747648003,-0.0924359587938377,-0.009246670940986638,-0.44280762000967533,-0.009415168908313553,-0.007534731943001117,0.022937605085262464,-0.025203949238113917,-0.003412300196572342,0.02322692987302413,-0.23826618429565716,0.0532045611907567,-0.06029039754895106,0.008924826137433756,0.15924277112525848,-0.029096340590880797,0.03547808149248443
9,-0.064,-0.04432857932356718,0.009976374657056686,0.052320237894539726,-0.004640245073506052,-0.0037351002778846644,0.05756519479549699,0.0337413623618712,-0.07718640420547791,-0.01195411994454466,-0.004506860102411561,0.03202614068944091,-0.043429939973844485,-0.006537458937222793,0.0013189928593857463,-0.027367294215232103,-0.02556747185765784,0.06906541351097124,0.024617160133835175,0.0055275115951644365,0.01053377922268161,0.07036604941478013,0.01686696016401436,0.01592155662440977,0.05111210100907511,-0.029212029927878642,-0.002803035023467392,-0.05309983169354258,0.022782267378001972,-0.19849289654751023,-0.03877575326179245,-0.10815840410334493,-0.023290435291310547,-0.5047389700031487,-0.010721518658328941,-0.019956453640213007,0.00865419636128553,-0.014003945043182317,-0.009377463090757569,0.02078334180448494,-0.16266611687613483,0.06378424226003515,-0.0904669243081298,0.004758309279694126,0.13076655087010458,-0.025308621799925705,0.04342099171196449
