,time,sub 0,sub 1,sub 2,sub 3,sub 4,sub 5,sub 6,sub 7,sub 8,sub 9,sub 10,sub 11,sub 12,sub 13,sub 14,sub 15,sub 16,sub 17,sub 18,sub 19,sub 20,sub 21,sub 22,sub 23,sub 24,sub 25,sub 26,sub 27,sub 28,sub 29,sub 30,sub 31,sub 32,sub 33,sub 34,sub 35,sub 36,sub 37,sub 38,sub 39,sub 40,sub 41,sub 42,sub 43,sub 44,sub 45
0,-0.1,-0.108221749370126,0.38091365028936736,-0.15993756458491737,10.810713029793693,0.03103462661099257,-0.1610734277239198,0.044779969927645914,-0.5436733221187168,0.0630546363395359,0.050805642908027526,-0.018548421790617706,0.022537390561770093,0.11683018789324907,0.25304396909300064,0.03496180772757878,0.015491115804061678,0.05438978171306779,-0.06029109105785077,-0.18151610243993943,-0.2532399729706167,0.020313279783653118,-0.22249652708578357,-0.014912012951398239,-0.22317377358184703,0.003159318025952925,-0.047458650300871284,-0.23453162097761077,-0.061193307823921204,-0.33076575417654597,-0.1259912206969918,-1.3271533896807521,0.044663479915173256,-0.8809393114651355,-0.07374786852989,0.36541739755189107,-0.04636123571296155,-0.039830413271781,0.026731276296842254,0.014077746270285709,-0.42439981546844224,0.13448180847341762,0.2382544803042014,-0.03203860144645194,0.18079852699629664,0.16345430949929757,0.06059952402261834
1,-0.096,-0.10240478933201802,0.47598090899642825,-0.16923496047112066,9.511838849505144,0.06918409714614694,-0.14836678772542383,0.06434810245539897,-0.6118506942020489,0.05661459860507721,0.07639404491433374,-0.0010073319074879138,0.029846977683281352,0.15222945956537645,0.21823879666195983,0.03837702090230356,0.009290282649344898,0.06540337450911879,-0.04736677678066654,-0.17903257142131251,-0.22039497143813164,-0.013775125605772388,-0.21952408064201084,-0.018770136545490083,-0.21311887288000655,0.008147921268075852,-0.037420526741592956,-0.23212334395546005,-0.03872655726733823,-0.21989298308613872,-0.11513199179404768,-1.3493777649678933,0.07515936876616784,-0.7214604513565409,-0.04834467623676897,0.3424628755032389,-0.050325134837345756,-0.0466599891409055,0.028078249329543534,0.021740666319216628,-0.487672997510336,0.1129989358330451,0.2449737058842028,-0.01732621548340595,0.14848753123153982,0.15239832242732984,0.06056764977635253
2,-0.092,-0.09328843046520881,0.5547528158299171,-0.17022706380483915,8.114999277150915,0.10652084979972938,-0.13367612563977596,0.0763554746386212,-0.647718315281952,0.04950446529805198,0.09799012919580159,0.015501864733981126,0.038434343096122196,0.1759677270833704,0.1702815047096259,0.040275779858647644,0.005336324992169539,0.07356319488308104,-0.03545449519008414,-0.16727836652858086,-0.18307620378511935,-0.042423245403273184,-0.21442072212701405,-0.023187178634294793,-0.19309193994610666,0.014367872769385929,-0.026444954927440346,-0.21576846730221333,-0.01462986277164718,-0.09246300944825574,-0.09872417481786458,-1.2719657228584171,0.10236261672361856,-0.5078193977150166,-0.024134306025206647,0.31545575910296164,-0.049922499895821294,-0.05008408425377256,0.03006703687113522,0.02589199716712987,-0.5243042687278227,0.08816837294095771,0.2415118067608926,-0.001721553605856128,0.11283906935601168,0.14123607090088572,0.058412806575471814
3,-0.088,-0.08108071544164923,0.6154854140794364,-0.16247623641344766,6.69231066503302,0.14006752042066759,-0.1166239063456927,0.08000109097377892,-0.6499039784309153,0.04201658566292075,0.11443753144958789,0.029954367482441617,0.04773097720716717,0.18640213549330822,0.11187697397701195,0.03953531723570136,0.004405768287950993,0.0782382758818018,-0.02530552348952615,-0.14657173917094177,-0.14332366021136123,-0.0644760002786574,-0.20580637205273766,-0.028008234046369214,-0.16458900921766126,0.021091316699433215,-0.015022637119548104,-0.18607617182615468,0.008854563813916803,0.04288938457197572,-0.07726410388651093,-1.1004674451913357,0.12352268392412966,-0.2554374036610404,-0.002441420578213724,0.28592625565862534,-0.04454079066795765,-0.0498124977882104,0.0323429009655019,0.026013848182175982,-0.5343088658400654,0.0610155614468621,0.2271604342685491,0.013593271068672613,0.07635422156407604,0.12999824948152272,0.05401575810767844
4,-0.084,-0.06623750538058223,0.6525418423770402,-0.14655717473809013,5.315283378490506,0.16700738596034007,-0.09664716357968747,0.07515320016886055,-0.6192175924685099,0.03462259512793067,0.1246428829152172,0.04144331854024124,0.05696772457148995,0.1829510871813635,0.04666465345875905,0.035196739867643746,0.006896392906916849,0.07907528596796308,-0.017396105910473005,-0.11781846840777903,-0.10342154459288255,-0.07924098391553569,-0.1926539324606735,-0.03300746888241345,-0.1297328896709562,0.02747551010296395,-0.0036624624315933483,-0.14497161021628593,0.029538024045968073,0.17685523054304356,-0.05162263464384545,-0.8470259521750012,0.13633971602390332,0.01761811672036175,0.01566424210901336,0.25529956860727177,-0.034119913943725856,-0.04590219197099801,0.03441578481155284,0.021919041114267818,-0.5185550199731132,0.03276514189155471,0.20435305791692665,0.02741122944384345,0.0415443022158133,0.11848597985069059,0.04737659867262996
5,-0.08,-0.049360720377142085,0.6612991536142251,-0.12395334526070298,4.046717387789321,0.18485536483654058,-0.07450891507671192,0.06247804942020168,-0.557931927238552,0.02704367929445778,0.12770374044723729,0.04920172307022122,0.06520094976092228,0.1661498476029234,-0.021094583146383728,0.02656731726491665,0.01270567989416558,0.07599639426383951,-0.011882694380161395,-0.08249710101637825,-0.06570376792559354,-0.0863866912253008,-0.17432223639734984,-0.03789171300545037,-0.09108851818262366,0.032640539729887584,0.007189824781468444,-0.09553143461621165,0.0454953028343322,0.3001151295728267,-0.023108469408621417,-0.5293916566822642,0.13912586531490717,0.2918767281012661,0.029480830077842277,0.2245392288935503,-0.01912045341779912,-0.03871787457305979,0.03573328855404936,0.014216286723428721,-0.47798000202064445,0.004625490813785783,0.1753926705612821,0.03874911085462378,0.010821205558377518,0.10635678993689186,0.03858160864088109
6,-0.076,-0.031214229864624306,0.642560485769193,-0.09662627559610763,2.9372434794807663,0.19178458682251573,-0.05197366513687741,0.043292766038981294,-0.46980656377419955,0.018624211408899027,0.12330202004028501,0.052755662017896304,0.07147106672693464,0.1375715175611983,-0.08686086556609902,0.01340432345448479,0.021295389660108674,0.06924319379543754,-0.008668154827413765,-0.04252506854472123,-0.0323042998548257,-0.08603073378816146,-0.15065530861265314,-0.04239749084680932,-0.05141480092744037,0.03582619949199426,0.01719489474411662,-0.041687900095932186,0.055309859484953774,0.4040871285867286,0.006666919649789995,-0.1698080444691617,0.13108904120947495,0.5479106351780992,0.03876610492252855,0.19422129360940366,-0.0005138492749511209,-0.028975191184034365,0.03578711629152208,0.003964208685433796,-0.41475448206943494,-0.022192597534486106,0.13999559253587118,0.04683415975429029,-0.013840812777545853,0.09315226232608328,0.027875047959373
7,-0.072,-0.01261086537543006,0.6001675675990953,-0.06682347417053489,2.0240028124197256,0.18674909759844577,-0.03076759489181999,0.019485713958480862,-0.3601074501458839,0.009009531998441555,0.11189383988305054,0.051782029318153434,0.07487507499541836,0.09955953549921254,-0.1462018211764805,-0.003959942598231271,0.03154736359251592,0.059333256237728,-0.007448961866484037,-0.0002225505449862762,-0.004975967008089667,-0.07863628056100651,-0.12195680699119303,-0.046197985489888946,-0.013442080679968736,0.03643831606579925,0.02603700809471918,0.012171498624958515,0.0581548532155654,0.48154981834821253,0.03588915936259101,0.20665030347494928,0.11236063934012448,0.7676747097465386,0.0436331459197048,0.16448564069576518,0.020285769722585358,-0.017653923533209236,0.03418039407199722,-0.007945060203712813,-0.3336388701283884,-0.04656484072545825,0.09692768243829995,0.05115862833892404,-0.031082785465007146,0.07839962172134599,0.015608825958667184
8,-0.068,0.005574205649430836,0.5357162878758601,-0.03695776512387975,1.3265055604436924,0.16967086397044448,-0.011387583782571676,-0.006677945238240914,-0.23560818892318103,-0.0011861295743557957,0.09436393120111769,0.04629403083787352,0.07466579690928607,0.05505526502930692,-0.19508671607438982,-0.024730994624669413,0.04196410760340773,0.04702139371086979,-0.007725917428212068,0.041833124191978203,0.015106524731004727,-0.06517529372854848,-0.08906277331453856,-0.04896271316649058,0.020387735807998603,0.034106020253517506,0.033340297079324656,0.06151362465619952,0.053918811189743815,0.527089357554967,0.06268579726045191,0.5738197532143,0.08394481652997668,0.9357468390260899,0.04459237450753507,0.13519473727573367,0.04153582404274927,-0.005921299246777437,0.0306687803016841,-0.020937263906031442,-0.2416307832416119,-0.06750899562591221,0.04730785118300399,0.05152146518007334,-0.04022520557578023,0.06166910228849247,0.0022476226198159363
9,-0.064,0.022531276297810002,0.44796490341969647,-0.009469064679618461,0.8420478301803093,0.14145705271032308,0.005939712818264847,-0.032746337594573495,-0.1042024002648533,-0.011332332889785161,0.07166115664006693,0.0366453720358432,0.07041386898786886,0.007474934689671887,-0.23014378029461388,-0.04763201930439287,0.0509347486450901,0.03317962663724915,-0.008848358768773832,0.08101621429594005,0.0275065942363741,-0.046873638393594486,-0.0532486869343641,-0.050354437561174914,0.04814762425619442,0.028710670738182856,0.03877513502429856,0.10227588214624568,0.043186140484394245,0.5375164488093439,0.08520451460983958,0.9062651222095734,0.047754072312048416,1.0404868349612524,0.04241868152962925,0.10585692613915719,0.06138868250571572,0.005025085898578156,0.025227358519501832,-0.03437595912574373,-0.14541496717541175,-0.08429074265846695,-0.0044981387958436935,0.04802041456912817,-0.04132919892423916,0.04271370159302999,-0.011648798154107286
