,time,sub 0,sub 1,sub 2,sub 3,sub 4,sub 5,sub 6,sub 7,sub 8,sub 9,sub 10,sub 11,sub 12,sub 13,sub 14,sub 15,sub 16,sub 17,sub 18,sub 19,sub 20,sub 21,sub 22,sub 23,sub 24,sub 25,sub 26,sub 27,sub 28,sub 29,sub 30,sub 31,sub 32,sub 33,sub 34,sub 35,sub 36,sub 37,sub 38,sub 39,sub 40,sub 41,sub 42,sub 43
0,-0.1,-0.004953911117101872,0.17408712709088228,0.4690794013459901,0.21216465775482612,-0.14625303453133373,-0.35485641639402216,-0.1122178900497717,0.1830897749673455,0.2643049831718638,-0.07982052032055804,0.00018230244315609045,-0.6282366088526369,0.12086649005000358,0.7211307510915054,-0.17209698310118265,0.6766714834828889,-0.09633994949677896,0.15419127571583333,-0.12380251938309857,0.09166787652221721,0.06158547361233595,-0.47163626006693554,0.03763247235218014,0.05694441442794445,0.23577502189881414,-0.5029700843052081,-0.3459365908232596,-0.16478192138361775,-0.28258418630437226,0.33256324569012435,0.5109774616947398,0.3276478969069948,-0.15190635949282855,-0.05399167657157637,0.0549515951488048,0.15112706823705443,0.06125274107138257,-0.15449728918225697,-0.014175846794320955,-0.090580391031109,-0.1263249356083474,0.2865146026886242,0.37810284012950307,0.09829300674955399
1,-0.096,-0.02209292661794736,0.20250148643646762,0.4162976380430104,0.20071339475128105,-0.12782851639835546,-0.3099437551913516,-0.07942391611854438,0.11265135689651719,0.23265380675566943,-0.0794227239086438,-0.0018068252704257937,-0.6132671271081791,0.12262754953057184,0.6519044036906424,-0.15769362991508423,0.5972376871190493,-0.0718228211993963,0.15899538486646775,-0.1288143460208451,0.07477704621921873,0.04683956199239884,-0.4093989910502734,0.031877154937355594,0.0637060315602923,0.19623965785635167,-0.47303915026426124,-0.3770083327211809,-0.16355320191890163,-0.2984623672785455,0.31068080518159796,0.52285882080603,0.24914118519897901,-0.12716867715450336,0.005617675752601524,0.02910621502880482,0.1490944490041083,0.05820159694004157,-0.1683848818564163,-0.04034177104169497,-0.026493859807987328,-0.12068629643624869,0.24111367490206634,0.3638778261852152,0.0715607155992169
2,-0.092,-0.044208817627286526,0.22532499163008576,0.3606716107850064,0.194283291138025,-0.10749988719899838,-0.26209608299532766,-0.05808991812575482,0.0390928541634968,0.19701340190174874,-0.08109567770865836,-0.005780823293271713,-0.5868978375004497,0.1171724933816857,0.5988973825093485,-0.13678544763452807,0.5093459073674941,-0.04415812013582464,0.1592165454636429,-0.12788440992016362,0.06245008661304521,0.03432557037316826,-0.34567331019377373,0.024760711110036755,0.0691951031870727,0.14186256439096404,-0.4462477978389655,-0.3976867501987155,-0.15937616417962253,-0.31555449990900525,0.2917953611535005,0.4968832458023865,0.17386705633536648,-0.11838161416085004,0.05129490027535434,0.001997973572235738,0.14426087396961637,0.056970202617004376,-0.1811708871854719,-0.05821536648793148,0.03827614122671541,-0.1138512327468576,0.2039566244182325,0.3480512444968148,0.04363078206827945
3,-0.088,-0.06980654519259881,0.24096670279698582,0.30422785373275874,0.1917743249237639,-0.0865804264065202,-0.21321179062695042,-0.04739547205840442,-0.03323058128165472,0.15791064626776663,-0.08422807450840293,-0.011910260378137813,-0.5491172898895382,0.10742060526803247,0.5604828687274118,-0.11098620315581287,0.4155049375140177,-0.013976297064903215,0.15545240259558665,-0.12094364778348488,0.054059613752733944,0.02484664075129113,-0.28088381114663064,0.0174622047217391,0.07370147393112358,0.07551305933863396,-0.4219189588705354,-0.40796263153899,-0.15158122939337776,-0.3321378522553983,0.2760029636601038,0.43515869991743533,0.10303780402287897,-0.12428907871489388,0.08079294425875318,-0.02350331852047441,0.13668219438992504,0.05694654627514644,-0.19234613618879579,-0.06879138507432243,0.09992386427690299,-0.1059537742607054,0.17433673833459287,0.32992954634882765,0.01604785842379865
4,-0.084,-0.09728403093491722,0.24807795974127284,0.24876268336445403,0.1913936704612803,-0.06635170155237068,-0.16490529937682358,-0.04575648192244639,-0.10014231774061855,0.11629183678124894,-0.08818143826845273,-0.020192917801822318,-0.5004326529415155,0.09567295365838906,0.532072694774531,-0.0822526431414155,0.3187531605941355,0.017895982731494845,0.14844590041330552,-0.10834825800423874,0.04874142626529364,0.018947835485166906,-0.21569022874429516,0.011075508798492662,0.07759957374387415,0.0014177701165802225,-0.3993244265683636,-0.40796787537640455,-0.13977452146512934,-0.3460356621527191,0.26308512918115173,0.34210922365804775,0.03811598479895156,-0.14230061320361034,0.09319541329126187,-0.044925607657823725,0.12650047640091996,0.05746629947907695,-0.2013237577422336,-0.07304058409230049,0.154776453185056,-0.0971629409202727,0.15100052427393817,0.3087329069186922,-0.009457344191534793
5,-0.08,-0.12468957947334998,0.24560683114716714,0.19573485802950666,0.1912350562428976,-0.047913912335027786,-0.11934782468900332,-0.05127685033384166,-0.15794802315440265,0.07272435359823304,-0.09234331981378144,-0.030371501589223308,-0.44182623672050225,0.08095674305649173,0.507239502435528,-0.052598947654404656,0.22264283793635176,0.05046107102183732,0.1390812745461213,-0.0907789011404902,0.04546113818523651,0.016888121391948056,-0.15092233546141884,0.006472403069975212,0.0813158498388217,-0.07537833352340431,-0.3774554196727564,-0.39797406577504324,-0.12377572891450664,-0.35474801395823957,0.25240525986655743,0.22460219987368377,-0.019756159859824075,-0.16884228670057483,0.0887634776680421,-0.06016040236710128,0.11400760974356083,0.05770589566209727,-0.20742531721386812,-0.07178979466068623,0.19946360776199834,-0.08765182221669522,0.13241191003589603,0.28435009970027925,-0.03101856032547823
6,-0.076,-0.15016263955170234,0.23308777342460665,0.14619227413120678,0.18906041448504005,-0.03206089999785499,-0.07844340426457203,-0.06158835039011858,-0.2039047961232909,0.027401718519257618,-0.09603984345508453,-0.04200688651399646,-0.37469239132781057,0.061285615356425766,0.47887636869702693,-0.02395591894802744,0.13049369762284949,0.08255422357422317,0.12812025653934425,-0.06924226591276911,0.043112617033002995,0.018604812717576264,-0.08764386664561453,0.004268016163133784,0.08519914310068871,-0.14920721328633585,-0.3549811652361668,-0.3783316037812338,-0.10373219151353727,-0.3557818719306662,0.24298603220089735,0.0908734920594077,-0.06914070894062194,-0.19957926874043877,0.06903144365738166,-0.06755568706426518,0.09962468041101814,0.05709548150220907,-0.2097400652989001,-0.06594547349122475,0.23124249164043326,-0.07755403525828608,0.11680844732704718,0.25651880880554834,-0.047061071465587086
7,-0.072,-0.17166590268492488,0.2108939428584763,0.10095855943856949,0.1826030622671144,-0.01927841085587198,-0.04339245150531686,-0.07412958528874401,-0.23608240210400888,-0.018600943796173726,-0.09831173175254902,-0.05437729005862014,-0.3007263840815467,0.03771383372530486,0.43995092673269437,0.0019451120679974693,0.04557076373144362,0.1128691034421975,0.11605537500201693,-0.04498264909013293,0.04063422675680791,0.023689292465410475,-0.02711021225471084,0.004731346207286284,0.08932463989551746,-0.21449142904091642,-0.3305313748743905,-0.34950808730768096,-0.08014894505556676,-0.34698336812087516,0.2336701515707059,-0.04974978604538844,-0.10893667369852543,-0.22981796115392825,0.03679148397997384,-0.06621025058803945,0.0837251410959411,0.0551244426955517,-0.20737932013295715,-0.05675956230385525,0.24823888165443636,-0.06695548606187182,0.10255804103521769,0.22563679102129194,-0.05634568686828084
8,-0.068,-0.18752418577888194,0.17989279710633424,0.06052844113392333,0.16976191164362994,-0.009723584186770945,-0.013989903463046858,-0.08665891235259975,-0.2531227471427935,-0.06317263612780558,-0.09825054977267693,-0.06654707186393861,-0.2219062592370836,0.014410076509994945,0.3844108893287259,0.02369135604901142,-0.02936087209848338,0.14010172560457523,0.1033923729863225,-0.019436800187179765,0.037124198320577964,0.03146452549250409,0.02929359324986441,0.007810340310978003,0.09348508923754413,-0.2658435802535638,-0.30291271758976307,-0.3121303358526714,-0.05389833381176402,-0.3266068172565437,0.22309079930665449,-0.18752228805459492,-0.13822991665796464,-0.2548929763115434,-0.004236866118826258,-0.056157507496501134,0.06671309128670055,0.05131202491045746,-0.19932880675374487,-0.04565474441036343,0.24958507645503544,-0.05590374496097417,0.08807068242956277,0.19176984491186672,-0.0581015224723674
9,-0.064,-0.19622874525006187,0.14137103186878933,0.02490261938676727,0.14924194300001484,-0.003157787583966083,0.010282349336454399,-0.09684898653214973,-0.2550016196026264,-0.10419944387130417,-0.09528211829120692,-0.07741731750059601,-0.1402764080804624,-0.005429385130154327,0.30790507981617254,0.040325619763801314,-0.09219291751143904,0.1629144584312485,0.09040093100738658,0.005942847051332231,0.03187909172666962,0.04097695534767414,0.08019358351694084,0.012971895957722673,0.09724527199136694,-0.29877391458779956,-0.2709491031463008,-0.2669400338007162,-0.025977496664999235,-0.2936312702281801,0.20983311170484306,-0.31304986976022636,-0.15676638819749172,-0.27050743694883156,-0.049665733769848626,-0.03841220587329083,0.049065137679864194,0.04550390889104076,-0.18484031552621033,-0.033766175760440484,0.2353840344729248,-0.044395371624478985,0.07209755326303458,0.15565732654645134,-0.05227939556702316
