,Unnamed: 0,time,sub 0,sub 1,sub 2,sub 3,sub 4,sub 5,sub 6,sub 7,sub 8,sub 9,sub 10,sub 11,sub 12,sub 13,sub 14,sub 15,sub 16,sub 17,sub 18,sub 19,sub 20,sub 21,sub 22,sub 23,sub 24,sub 25,sub 26,sub 27,sub 28,sub 29,sub 30,sub 31,sub 32,sub 33,sub 34,sub 35,sub 36,sub 37,sub 38,sub 39,sub 40,sub 41,sub 42,sub 43
0,0,-0.1,0.385116313148221,0.105169682796726,-0.3765277703749378,-1.1610182203523918,0.0058399502980035,1.8870120406989424,0.1222963700181701,-0.1784869170929797,0.0680500473086606,0.0989459382647737,-0.1581781002786287,-0.4658443090819782,-0.2614902547430914,0.392463134554726,0.1301534821053407,0.0287469499759085,-0.020516881819547,0.4199382129493223,-0.3332640168097535,-0.2115040790817038,0.6451541131859663,-0.2176071484949149,-0.2341274574882047,0.09089387583682,-0.1044410584056077,-0.039918380792883,-0.2877096251400733,-0.3838555025744883,-0.5526006513547984,0.1199494126271076,-0.8431920106297008,-0.2437919244084278,-0.752677090191093,0.0262880812610952,0.1072580844430947,0.4309733043252342,-0.0900208070381087,-0.0014619127311849,0.0669536714964829,-1.1638390286504814,0.4802856104220666,0.1491978957587731,0.1053928212830574,0.2210149117990593
1,1,-0.096,0.3627376890381463,-0.0389057824085591,-0.3129961815552519,-1.016138139024544,0.0175109803472294,1.6723577491494286,0.1375441327826586,-0.0907688029712211,0.066355462307396,0.1098361418464764,-0.1229785090743213,-0.5007384417161069,-0.3027346431087039,0.4378767877012753,0.1517677756367913,0.0313476502237514,-0.0494900792766585,0.4003048378295587,-0.3275374139942438,-0.1901930900018225,0.5259114670383686,-0.2209515458475622,-0.2096788243522469,0.1230662845678633,-0.0521067177773339,-0.0359170260139897,-0.3579553242613383,-0.3544469357655543,-0.4478662123551353,0.1419708069318544,-0.8182028732895308,-0.2369877151918631,-0.6503710599545973,-0.0389811690239852,0.1044254210114742,0.465973230765836,-0.0560053195710077,0.0111620884545432,0.0409724136925007,-0.9726278188479912,0.3370545849295452,0.2270873895095688,0.0982691484511208,0.2752241790489195
2,2,-0.092,0.3305605184945435,-0.1948245101093136,-0.2494355688996875,-0.8611903952020921,0.018939071527954,1.4264109763356545,0.1471395625703595,-0.0180148523735753,0.0523206311950113,0.1216104314091565,-0.0878301601932639,-0.5187857706575995,-0.3351771679653973,0.487523481911136,0.1681069063590842,0.025750214479638,-0.0784977273352575,0.3683340265076877,-0.310420436775429,-0.1668478592884466,0.3909817571001978,-0.2184772673778348,-0.1781258462867217,0.1435602064802713,-0.0058608054402399,-0.0441962618239759,-0.4112128119670694,-0.3167928541067298,-0.310822366891844,0.1609657044201881,-0.7245245308452933,-0.2175331950891649,-0.497787447128313,-0.106362254737441,0.0980597068609999,0.4849148635982994,-0.0249856050789334,0.0136785852372862,0.0129731496923295,-0.7292546272443963,0.1886848723713785,0.287034381718438,0.0910315191097127,0.3265479448455567
3,3,-0.088,0.2910717733754953,-0.3508670331606572,-0.1887616358212879,-0.6986399994467811,0.0108081250864672,1.157184587342376,0.152703179901048,0.0370293346580175,0.0262403028791935,0.1337397147182175,-0.0544925821290294,-0.5193433461905408,-0.35671681007121,0.5369080099185105,0.1768326229954055,0.0118930722074712,-0.1049570975139127,0.325294572665686,-0.2834078882058372,-0.1422624337909183,0.2459365709583471,-0.2103639859582391,-0.14050008409112,0.1515879051496615,0.0322268138640845,-0.0636163776774954,-0.4443167992486977,-0.272368007995885,-0.1522444992107131,0.174772976661094,-0.5704273838114882,-0.1858139004907679,-0.3060699030230777,-0.1703084052565362,0.084057593270777,0.4860361195232967,0.0018604886779989,0.0082703036144883,-0.015882077753603,-0.4513252513349744,0.0417216542897654,0.3280852540351474,0.0843949240564883,0.3691566865633638
4,4,-0.084,0.2469997959576507,-0.4955201182524726,-0.1333604700713458,-0.5321750987402266,-0.0051221581791496,0.8740429322484002,0.1556953483435134,0.0736303392846945,-0.0105253920072124,0.1450446083389089,-0.0243480993436032,-0.5022884112748136,-0.365418809242267,0.5804315971783178,0.1763515903605818,-0.0091221976213258,-0.1262264309102511,0.2731235358276298,-0.2482650345076217,-0.1170643412872664,0.0970792941656474,-0.1972413939048778,-0.0982786285280017,0.1473030883867891,0.0609350301901575,-0.092017589710533,-0.4552411531601664,-0.2229760682062253,0.0152868409110218,0.1815530116219178,-0.3684667599612203,-0.1430925947811292,-0.0891295004963475,-0.2255064198696225,0.059209005551257,0.4684360767443858,0.0237694901035922,-0.0022926714832336,-0.0442063746489725,-0.1583735279593917,-0.0973158149456727,0.3520727312597129,0.0790098155382806,0.3976180323037629
5,5,-0.08,0.2012181439093598,-0.6179104804435162,-0.0851019860969771,-0.3663931066947479,-0.0262879537124551,0.5875975109548648,0.157196916761751,0.0928405096513302,-0.0553030953950518,0.1541158168800681,0.0017474467669534,-0.4680801650033222,-0.3597152708390825,0.6124037558603727,0.1660693532870228,-0.0353039932298748,-0.1398430489408128,0.2142196595596112,-0.2069998181107015,-0.091450587734262,-0.0488579405221536,-0.1800551939869488,-0.0532267938724051,0.1318560998021321,0.0797720405100742,-0.1263012017071139,-0.4432711851039587,-0.1706054036814368,0.1783688833294563,0.1798930006603399,-0.1346115100428019,-0.0913980087124361,0.1374827089100995,-0.267101372340474,0.0216204818469261,0.4322607091649713,0.040206540561322,-0.01489301264997,-0.0700174974368015,0.1330974578266278,-0.2224023200223016,0.3618522376799488,0.0752928498235791,0.4075955352839078
6,6,-0.076,0.1564403398783856,-0.7081652305973242,-0.0449008243307483,-0.2058659981107854,-0.0495157227611494,0.3101122936046707,0.157507055934221,0.09718254893776,-0.1045044366629201,0.1599037636744445,0.0231977195878752,-0.4178525093278493,-0.3387115268552705,0.6266578895259008,0.1463562714786635,-0.0639346593957616,-0.1439426666223145,0.1512423279393556,-0.1615573500252557,-0.0655051062755448,-0.1851128565363316,-0.1598241147971026,-0.0073063152859319,0.1071674285189141,0.0892065455887233,-0.1626030747402378,-0.4090291595824531,-0.1172501298932767,0.3242118882762088,0.1691454006427044,0.1130488741471929,-0.0334988646066188,0.3575709061790366,-0.2912983755696828,-0.0290438650447098,0.3787610787161818,0.051198682931623,-0.0264776326626973,-0.091236468420051,0.4084432564928277,-0.3283028920973085,0.3592215559493045,0.0734841910302831,0.396118669635032
7,7,-0.072,0.114970642253426,-0.7585145893994079,-0.0124788154866839,-0.0545334891977641,-0.0715033555310226,0.0541090990980217,0.1562151443136525,0.0903930947428836,-0.1546156290255398,0.1618745841894192,0.039888845073766,-0.3534056076944474,-0.3023688311973461,0.6179548507527133,0.1184476502813582,-0.0920043355631731,-0.1373884511977078,0.0869682901761163,-0.1138287749046937,-0.0393070830209123,-0.3054007593633778,-0.1375745454879787,0.0375523606291696,0.075807359759068,0.0903750297331601,-0.196631310031743,-0.3545094225400904,-0.0647237745663669,0.4420540569941298,0.1494617608659786,0.3555421998946675,0.0273573926695283,0.555475584857686,-0.2957669216743626,-0.0912741447516728,0.3103757610049524,0.0568795165785894,-0.0343131862586354,-0.1064668215784334,0.6512841751387222,-0.4107840830374616,0.3447785410504543,0.0734321595834675,0.3619045591554546
8,8,-0.068,0.078510717894345,-0.7644299005185646,0.0130865436470267,0.0840806662589635,-0.0890921101976375,-0.1692678075852628,0.1523106089909812,0.0770424735076487,-0.2023501074361276,0.1593481685242185,0.0518916175391078,-0.277206072723292,-0.2515541668061559,0.5824715929569929,0.0842768010023355,-0.1163668651070636,-0.1199597035604121,0.024123904518915,-0.0656776596496314,-0.0129878053600014,-0.4044566854118924,-0.1141523451777784,0.0793693523175826,0.0407035001271071,0.0848842612337735,-0.2241744241182064,-0.2829858507111508,-0.0147834330645154,0.5237384560231617,0.1218043774282333,0.574493932438532,0.087492117684344,0.7172553646239344,-0.2798445682553473,-0.1619426727662257,0.2304911565048698,0.0579918381742291,-0.0363977443789818,-0.1150918837605497,0.8444401844765147,-0.4669926093901686,0.3198127531192721,0.0746741015256816,0.3056887409190658
9,9,-0.064,0.0480102563231847,-0.7250588033066975,0.0330518435114163,0.2059112901277831,-0.0995824196088052,-0.3519156242386756,0.1443346364227384,0.0620517850886273,-0.2443949324460724,0.1514113074386359,0.059411644942342,-0.1923204824688306,-0.1879755537556958,0.5189346509321398,0.0462307072742082,-0.134027611300416,-0.0924808878039132,-0.0348708710761809,-0.0186831051888634,0.0131993767685902,-0.4781321704931328,-0.0903003919665729,0.1162580299996609,0.0048290182764076,0.0746347442494875,-0.241464915290183,-0.1987246459665947,0.0311685545524599,0.5638638917911033,0.0878641402625669,0.7534915689905296,0.1432236053897057,0.8317552235385092,-0.2445469526195985,-0.2363101199875794,0.1432055707966175,0.0552957255248258,-0.0316406955900324,-0.116931689965411,0.9754599369335786,-0.4954271927551513,0.2871260003186817,0.0764827089211528,0.2301067875468034
